	MF1	MF3	MF6
APEX1	-0.00213915943576	-0.000823072273484	-0.00488429835132
APEX2	-0.00556600901605	-0.00141634732822	0.000634937500795
APH1A	-0.00288242890858	-0.00526185116261	0.00584996794291
APH1B	-0.00287105784473	-0.00670611460751	0.00573052741812
API5	-0.00401186692372	0.00203452664575	-0.00278429974831
APIP	-0.0036408179133	0.000198920214414	0.00583324777623
APITD1	-0.00816258603118	-0.00777073721093	0.00381827401084
APLP2	-0.00695400376564	-0.00254477273506	-0.00405326969317
APOA1	-0.0100205616778	0.00490835565257	-0.00945201137383
APOA1BP	-0.00184180393494	-0.000625118645926	0.00651836505591
APOB48R	-0.017933196871	-0.00929470220258	-0.00357722652339
APOBEC2	0.0110634943592	-0.000879634721345	-0.00595556627691
APOBEC3A	0.0044238772171	-0.00230364815815	0.0313072309806
APOBEC3B	0.00277180907672	-0.00271857242311	0.0130592923543
APOBEC3C	-0.00456874581213	-0.00810308935016	0.000680090379009
APOBEC3D	-0.00660420103258	-0.0126638223275	-0.0082221399311
APOBEC3F	-0.00208000919039	-0.000506951625473	0.00841496957691
APOBEC3G	0.0006179915063	-0.00231822975936	0.00615042817578
APOBEC3H	0.0150650514857	0.00448468282479	0.0146983300128
APOC1	0.00929250668285	-0.00772466655185	0.00438188662858
APOE	0.0088317822864	-0.0108102127367	0.00579688343929
APOL3	0.00745882683968	0.000279052678215	0.0157189845203
APOL6	-0.00299885971761	-0.00840737302383	0.00473629862105
APOM	-0.000825593552927	0.00127831173199	0.00357004771399
APOO	-0.00178973246882	0.00223263035391	0.00214945576132
APOOL	0.00323605248519	-0.00120934379902	0.0192554894591
APP	-0.00578443503601	-0.0110210691134	-0.00251284625361
APPBP2	-0.00618720603465	0.00364457761606	-0.00763499960738
APPL1	0.00130984679735	0.00350395468107	0.000494819580893
APPL2	0.00656339788628	0.00355367243711	-0.00211024402689
APRT	-0.00187680595958	0.00181031832385	0.00641650956967
APTX	-0.00240604574783	0.00112550805302	0.00269817089799
AQP1	0.00367322513878	0.00540632215946	0.00638924303718
AQP12B	0.00148086000053	0.0072496501571	-0.00318851439275
AQP9	-0.0104160589331	-0.00262081537105	0.0203589669584
AQR	-0.00584691791432	-0.00210675498191	-0.00540606353481
ARAF	0.00915584390575	0.00350656850968	-2.82191819622e-05
ARAP1	0.00500685706492	0.00415650814667	0.00949342769196
ARAP2	0.00246207404214	0.00221512121166	0.00392386492937
ARAP3	-0.0109089337821	-0.00460603326453	0.00154567238963
ARCN1	-0.00492331927816	-0.0116262245803	-0.00174754164845
ARD1A	0.00134054107989	0.00507806907396	0.00228206400057
ARF1	0.00421712736625	0.00501095589481	0.00294093768978
ARF3	-0.00307065753477	-0.00907345416848	0.0039915906158
ARF4	0.00936416351219	-0.000894046951083	-0.000170794410597
ARF5	-0.000292380999422	0.00352154118968	0.0105570079081
ARFGAP1	0.00541280177132	0.00802906703147	0.00535931182165
ARFGAP2	0.0083456065354	0.00687949763785	-0.000288389446301
ARFGAP3	-0.00501734875906	0.00289440790986	-0.000203732326945
ARFGEF1	0.00182189059795	-0.00157126020738	-0.00565394493964
ARFGEF2	0.00403612015688	0.0112768857272	0.0162750680318
ARFIP1	-0.00631189352216	0.00011373012171	-0.00123514981901
ARFIP2	0.0118664170059	0.00617926859862	0.00844274565547
ARG1	0.0158199375069	0.0148804437832	0.00517381521778
ARGLU1	0.00218130440231	0.00297896330171	-0.00711420587322
ARHGAP1	-0.00597941399336	-0.00721710043227	-0.00251867816906
ARHGAP10	0.00515830489709	0.0024541924539	0.00280565297716
ARHGAP11A	0.00258619350963	0.00922327700337	-0.00294060339106
ARHGAP12	-0.00662458544669	0.00292184314295	-0.00543818331585
ARHGAP15	-0.00188060723229	0.000648611407622	-0.00279508982028
ARHGAP17	-0.00347942439623	0.000774912368766	-0.000129394303001
ARHGAP18	0.0016855995075	0.00485364702858	0.0184688909221
ARHGAP19	-0.00935042598459	0.00463532227483	-9.09370795017e-05
ARHGAP21	0.00723514788246	0.00150751568383	0.0101981513103
ARHGAP22	0.0147346050753	-0.0154414762026	0.00805238318092
ARHGAP23	-0.0110879256533	-0.00177568461096	-0.00120377576651
ARHGAP24	-0.0321520257339	-0.0102922999846	-0.00574926262854
ARHGAP25	-0.00806632736654	-0.00126395911389	-0.0029582823665
ARHGAP27	-0.00388663017875	0.00360729802777	0.0045425688472
ARHGAP30	-0.0116466737363	-0.00848050633373	-0.00462213436665
ARHGAP4	0.00342668053299	0.00724276919545	-0.00161127712388
ARHGAP5	-0.00977408382893	-0.00760234939794	-0.0106760918795
ARHGAP9	-0.00236359693009	-0.00177345581406	-0.0045139990103
ARHGDIA	6.17481903346e-05	0.00365960807226	0.00599970281
ARHGDIB	-0.00184574867982	-0.000834236834036	0.00139508922457
ARHGEF1	-0.00344132648056	0.00820531069318	0.00173163670057
ARHGEF10	0.00789668875057	-0.00210246114762	0.00168563294252
ARHGEF10L	-0.000685134664819	-0.00168624890107	-0.00328728239495
ARHGEF11	-0.0149040592547	-0.0176371953186	0.00543832619982
ARHGEF12	0.0217241935277	0.022365960352	0.00625038787962
ARHGEF17	0.0044248848023	-0.00155340283259	-0.000994935090488
ARHGEF18	-0.00431039019039	0.00794024469733	-0.00610532527696
ARHGEF19	0.00280226823223	0.00143802524288	-0.000976744108413
ARHGEF2	0.0065192127362	-0.000177624498817	-0.00289056610193
ARHGEF3	-0.00325541004602	0.00744747079939	0.00512301763291
ARHGEF6	-0.00400474534808	-0.000202132986024	-0.00531475479261
ARHGEF7	0.00431849503088	0.0021507353593	-0.0033175826767
ARHGEF9	-0.00853420097285	0.00548269609801	-0.0177642942833
ARID1A	-0.00619829430861	-0.00727467781435	-0.0148716141508
ARID2	0.00079514209991	0.000567611430679	-0.00721154770953
ARID3A	-0.00156928275986	-0.00439006404673	-0.00503384359803
ARID3B	0.0110248387456	0.0055174913705	-0.000256425649655
ARID4A	0.00481235798911	-0.000336583583784	-0.00569340620123
ARID4B	-0.000952563111007	-0.00747687109134	-0.00685167138148
ARID5A	0.0143112231962	0.0119822497902	0.0125968344906
ARID5B	-0.0100423601493	0.00604892225372	-0.00141921913315
ARIH1	0.0157438523015	0.00529204899709	0.00728722501406
ARIH2	0.00348276875559	0.00568627692812	-0.00498489932412
ARL1	-0.00627438541234	-0.00224932663596	-0.00290607766234
ARL15	-0.00295428502092	0.0026774897643	0.0067884180255
ARL16	-0.000335782363107	-0.00972653527437	-0.0145516830362
ARL17B	-0.00305010007655	-0.00727917089274	-0.000775621871815
ARL17P1	-0.00690844429278	0.0108973644495	0.00134787038228
ARL2	0.00553013418575	0.00296796699101	0.00542330121221
ARL2BP	-0.00392428292069	0.00214694118918	-0.00265819109648
ARL4A	0.0233282969763	0.0189474663844	0.00325718850911
ARL4C	0.00150221742711	0.00154214919884	-0.000192381599311
ARL5A	-0.00705844000314	-0.0110404357179	-0.00538211387075
ARL5B	0.0122084291936	0.00193687391057	0.0220263157374
ARL6IP1	0.00275450966828	0.00612477695302	-0.000367482725171
ARL6IP4	-0.00106100769443	0.00272480076284	0.0025386287459
ARL6IP5	-0.0032912220997	-0.000292942247513	0.00368361106857
ARL6IP6	-0.0021517686805	-0.00111732885391	0.000154910432616
ARL8B	0.00282641169533	-0.000853231600552	0.00265511469966
ARL9	-0.0161440056619	-0.00392176083966	0.00706932034403
ARMC1	-0.00416967724763	-0.00741813293556	-0.00644621353956
ARMC10	-0.00704158962107	-0.00320332375758	-0.00332274469004
ARMC5	0.0121008355776	0.00961878163088	0.0156716956997
ARMC6	0.00242131048597	0.00900407860557	0.00577315463498
ARMC7	-0.0177097235249	-0.0149510996665	-0.00368058288272
ARMC8	0.00370611753307	-0.00322007493337	0.00146341261255
ARMCX1	0.00555874641932	-0.0197491496636	-0.00181678759611
ARMCX2	-0.00595103932448	0.00764046078232	-0.00450033279543
ARMCX3	0.00674794134749	-0.00399496338553	0.00135903376195
ARMCX4	0.00426194548263	0.00944071973768	-0.00297148245638
ARMCX5	-0.00479248320384	0.000833543548766	-0.000659461409363
ARMCX6	0.00164162935976	-0.000372927925752	0.00621748089167
ARMET	0.0037591405342	-0.00152175105778	0.00951554056044
ARNT	-0.00325456649541	-0.00382929814475	0.00331586206779
ARNTL	0.0057217608441	-0.000520639139849	-0.00704404970838
ARPC1A	-0.00492912037826	0.0016296582669	0.000703632419818
ARPC1B	-0.00329899901192	-0.0109799232864	0.00338882332627
ARPC2	-0.00587732542102	-0.00523229862144	-0.00128200635096
ARPC3	-0.00598797986931	-0.00325097825978	-0.000874577205462
ARPC4	0.00142157346368	-0.0061575679034	0.0101686883812
ARPC5	-0.00786322444681	-0.00178694360599	0.0015029412957
ARPC5L	-0.000218388363928	0.00209851051764	0.00518335695065
ARPP19	-0.0002895640078	0.00274533115935	0.00536810708517
ARRB1	3.20429409763e-05	-0.000790865588167	0.00972054204447
ARRB2	-0.00275263383502	-0.00534648240097	-0.00208570089388
ARRDC1	-0.00411623739503	0.00720481035563	0.00644795598982
ARRDC2	0.0218686634012	0.0112308921312	0.00328148322711
ARRDC3	-0.00395258599756	-0.0160339821846	-0.0088129912544
ARRDC4	-0.0200164709152	-0.00684931550121	-0.00203148559001
ARRDC5	-0.0119543058623	-0.000341864102225	-0.00812587484065
ARS2	0.00495955011939	0.00364743046936	-0.00137358950564
ARSA	-0.00593988505562	-0.000501834136508	0.0036991681203
ARSB	-0.00770278584895	-0.00480585751741	0.00241074931647
ARSD	-0.00026033319677	-0.0204523436528	-0.00584635238376
ARSG	-0.00816661984918	-0.00528839615453	-0.0145972554205
ART1	0.00499896771564	0.00728774215024	0.0149357499356
ART4	0.0132082421947	0.0137118406263	0.00396142265516
ARV1	-0.0133643395106	-0.00287691095549	1.13338510021e-05
ASAH1	0.00463493510717	-0.00713562274179	-0.00456084093318
ASAH2C	0.00394599396673	0.00516389523182	-0.00620839183851
ASAP1	0.00439256590877	-0.0125871453368	-0.00761809943678
ASAP2	0.0124889883056	-0.0120598584931	0.017477680696
ASB1	0.00480503067018	0.00671696658508	-0.00452371800499
ASB13	-0.0191456998829	-0.0099486978987	-0.00249857669507
ASB16	-0.00590609537309	-0.00807635440691	-0.0063708683561
ASB3	-0.00327559176027	-0.00223321248186	-0.00685280500615
ASB6	0.0123124658439	0.00663225338971	-7.20725827889e-05
ASB7	0.00097672664795	0.00195322291418	-0.00125420220688
ASB8	-0.000307606177966	-0.004201891487	-0.00374777132858
ASB9	0.0102729956545	-0.0171480696384	0.00350357732948
ASCC1	-0.000748693961523	-0.000307379738724	0.000761330132107
ASCC2	0.012535803609	0.0130420194603	-0.00448869202707
ASCC3	0.00170101435202	0.00344731422668	-0.000554779919808
ASCL2	0.00380422302305	-0.00269288841196	0.00451416476054
ASF1A	0.00214190796459	0.00225461902201	-0.00728899205985
ASF1B	-0.00877168986999	-0.00053960830683	0.00193150777168
ASGR1	-0.00923589495709	-0.00473659660417	0.00488787281926
ASGR2	-0.0127112551197	-0.00824595194196	0.014263723394
ASH2L	0.00177118589149	0.00226026639645	-0.00190050726633
ASL	-0.00199049694932	0.00408086834453	0.00297707942014
ASMTL	0.00743402414629	0.00446873431799	0.00592622207238
ASNA1	0.00800794567742	0.011827363054	0.0198041239825
ASNS	0.0141536619461	0.00817413868775	0.0110725520648
ASNSD1	-6.92712540346e-05	-0.00474248822225	-0.00513265744157
ASPHD2	-0.0132898214787	-0.0073296216661	-0.00246620215484
ASPM	-0.00272283274273	0.00470071160258	-0.00292716170508
ASPSCR1	0.00401396998043	0.00337258260742	-0.00184207125486
ASS1	0.00514158729061	0.00331546944742	-0.00120442952256
ASTE1	-0.00898238558549	0.00185776163358	-0.00637810270422
ASXL1	0.00284638388896	0.00659011339611	-0.00820081025725
ASXL2	-0.0227200647843	-0.0201721602758	-0.0169816540255
ATAD1	-0.00399692566286	-0.00360125823828	-0.00291614703142
ATAD2	0.000583770911928	-0.000502939054119	-0.00357325498612
ATAD2B	-0.00122225766384	0.00715958336775	0.000359958652873
ATAD3A	0.00570279529519	0.00316169602752	0.0106703771818
ATE1	8.33571449691e-05	-0.00100594855593	0.00429674248647
ATF1	-0.00258916992591	0.000180080367076	-0.00452106367183
ATF2	0.0146102831412	0.00147684492917	0.00814029154973
ATF3	0.0214762558159	0.00835403698304	0.0433752106999
ATF4	0.00801461315269	0.00394768958388	0.00603325103317
ATF5	0.021087570232	0.00370052007083	0.0163701105746
ATF6	-0.00215236305368	-0.00627659692259	0.00357978152007
ATF6B	0.00076321952675	-0.00347784608917	0.00631810432512
ATF7IP	-0.000363782163062	-0.00185419524566	0.00279547036623
ATF7IP2	0.00229187685206	0.0105141754399	-0.00393126531863
ATG10	-0.00373589429833	-0.0141919230587	-0.00928599764521
ATG12	-0.00295778353415	-0.0107297881661	-0.00799310197916
ATG16L1	0.00412702999907	0.0112161965282	-0.00431609466244
ATG16L2	-0.00505853961552	-0.00264114694903	-0.001564274985
ATG2A	0.022996926589	0.0113889815266	0.0122354049105
ATG2B	0.0161290016508	0.0181000418778	-0.00403902337737
ATG3	-0.00443368659666	-0.00342789922307	0.00144830472568
ATG4A	0.0120221383649	0.00709911894296	0.00280510489001
ATG4B	-0.00168587094115	-0.0100944876888	0.00231146384039
ATG4C	-0.0070186580837	-0.00550351603412	-0.00401201446169
ATG4D	0.0112382295286	0.0091472468311	0.00604969871444
ATG5	-0.00493641274432	0.0051647166001	-0.00332332358666
ATG7	-0.00481115526663	0.00105634298493	0.0039028546964
ATG9A	0.0223675714156	0.0150196064246	0.00317739501018
ATHL1	0.00268836907484	0.0224364012233	-0.00803627064364
ATIC	-0.00151237469346	-0.00356976967575	-0.00186981822845
ATL1	0.00460331743659	-0.0148597032651	0.00265543262042
ATL2	0.0103143069457	0.00273589308409	0.00130318152343
ATL3	-0.00098894316897	0.00457517873977	0.00763779836228
ATM	-0.0126010603781	0.00107187807713	-0.0114838949111
ATMIN	-0.00581130970896	0.00301868317613	0.000944662935488
ATN1	0.00388474482886	0.00318979012448	-0.00186478271147
ATOH7	-0.00745375173034	0.00261391599804	-0.00461075341484
ATOX1	0.000411658684086	-0.000518223622589	0.010807753995
ATP10A	-0.00837219117204	0.00328254797741	0.00316244666846
ATP11B	-6.29282050851e-05	0.00483303352902	0.00215904239783
ATP11C	-0.00285683391298	0.00699950947965	0.00629299126983
ATP13A1	-0.00575619235261	0.000533649846625	-0.00302726426865
ATP13A2	0.00416985640934	0.00344855870445	0.0108374603839
ATP1A1	-0.00016374896041	0.00256002994525	0.00879881998564
ATP1A3	0.0146591018342	0.0174167055066	-0.0030580836747
ATP1B1	0.00621746097592	-0.00662977167606	0.0163600311316
ATP1B2	-0.00586664640037	0.00154396904546	-0.000745993289271
ATP1B3	0.00297717638036	0.000326777695926	0.00405003706983
ATP2A2	0.00213653335392	-0.000182497081078	0.000125418635384
ATP2A3	0.00623319941258	0.00841868753933	0.0100692267957
ATP2B1	0.00628396480726	0.00622359404705	0.0101880487863
ATP2B4	-0.00368491403547	-0.00226189882302	-0.00721215265406
ATP2C1	0.00485022667202	-0.00495504070042	0.00311767184958
ATP5A1	-0.00543626542443	-0.000493277497441	-0.00378883340637
ATP5B	0.00331814984571	0.00267358473647	0.00299636261217
ATP5C1	-0.00523187165387	-0.00396403870469	-0.00204664360779
ATP5D	0.000759394322229	0.00107618298771	0.00677062901904
ATP5E	0.000314309400846	0.00232404003057	-0.0026867373929
ATP5EP2	0.00157345390967	0.00437972088333	0.00105195947693
ATP5F1	-0.00615884590968	-0.00317790377413	-0.00197056766336
ATP5G1	-0.00644014448075	-0.00496501540095	-0.00219651246462
ATP5G2	-0.00302808008738	-0.0067348913742	-0.000138451051056
ATP5G3	-0.0046347064984	-0.00695747925591	0.00774497475112
ATP5H	-0.00736501447238	-0.0039295208025	-0.000717297726535
ATP5I	-0.00314381411734	0.00139908036387	0.00180140684798
ATP5J	-0.00547514023474	-0.000270100018437	0.000872938237028
ATP5J2	-0.0021465608436	0.00546456129453	0.00508187046444
ATP5L	-0.00241705096782	0.00491996936844	0.000823631533809
ATP5O	-0.00490072156922	-0.000744728693509	0.00151973923168
ATP5S	-0.00166599795871	-0.000573022855392	0.00435512282998
ATP5SL	-0.0019090854268	0.00065661001782	0.000843340489317
ATP6AP1	-0.000104474738811	-0.00120825357081	-0.0012132721985
ATP6AP1L	0.00801439674798	0.00142918510992	-0.00222929350334
ATP6AP2	-0.00784089709314	-0.00200170532863	-0.00448696181603
ATP6V0A1	0.00971440309793	0.00335187115571	-0.0018819941212
ATP6V0A2	0.00668130113425	-0.000404871153176	0.00159178968875
ATP6V0B	-0.00158831737381	-0.000104747371947	0.00156329814759
ATP6V0C	0.00593190725967	0.0026679899774	0.00306749922312
ATP6V0D1	-0.000382166735014	-0.004764107514	0.0103311165026
ATP6V0E1	-0.00512869366811	-0.0020237632772	0.00485211911181
ATP6V0E2	-0.00369633576215	0.00655047856649	0.000220750155671
ATP6V1A	-0.00477156617298	-0.00229379113716	-0.000335660781677
ATP6V1B2	0.000468995051062	-0.00800338670625	0.000403047921112
ATP6V1C1	-0.00465115496246	0.00085223380584	-0.00446412933124
ATP6V1D	0.00350241843986	0.00997626239836	-0.000647810633647
ATP6V1E1	0.00070621392826	-0.000258454641904	0.00188800356306
ATP6V1E2	-0.0102458893347	0.00912399688447	0.00123613761308
ATP6V1F	-0.00231021124795	-0.00262648697033	0.00339542434768
ATP6V1G1	-0.00514033345362	0.00097342490402	0.00051706242245
ATP6V1H	-8.14246330494e-05	0.00303751328055	0.00102790573744
ATP7A	0.000569505002069	0.015689267872	-0.00549019440517
ATP7B	0.00936380601121	-0.00696552709085	-0.00762733309605
ATP8B2	-0.00506281486485	0.008159264632	5.81707480421e-05
ATP8B4	0.00502460444053	-0.0019612406313	0.0020718053574
ATP9A	0.00860685553684	3.42277756227e-05	0.0143851434107
ATP9B	0.00525078411991	0.00151170484352	0.00684330110924
ATPAF1	-0.00478839599338	0.00232665082896	0.00270953254523
ATPAF2	-0.00400060452391	-0.00369565844406	-0.000369835551147
ATPBD1B	-0.0030736256172	-0.000447063843824	-0.00931034980686
ATPBD4	0.000164325407674	-0.000727493436745	0.00313168687851
ATPGD1	0.00334650064802	0.0107241558632	-0.00932487033522
ATPIF1	-0.00777901541955	-0.0015655276281	-0.00229214922789
ATRIP	0.00277954350516	0.0110214693863	0.00517484290405
ATRN	-0.00643321969869	-0.00321278143784	-0.00286635333089
ATXN1	-0.00309178920412	0.00147560344688	-0.00293228796633
ATXN10	0.0042243222719	0.00857105896892	-0.00160799925867
ATXN1L	0.00404071096175	0.00345121777895	0.000758099156005
ATXN2	-0.00372016551694	-0.0110800198702	-0.0122131509833
ATXN2L	-0.00305236822948	-0.0134514719564	-0.00863799984684
ATXN3	-0.0035621514881	-0.0106786136476	-0.00395290757394
ATXN7L2	0.0155374037976	0.0098676883491	0.00164683267107
ATXN7L3	0.00382307598192	0.000605374319718	0.00644650417498
AUH	-0.00110484741337	0.00731943226752	0.000617579590412
AUP1	0.00705704463295	0.00150832832588	0.0055563822633
AURKA	-0.00466756932108	0.00421653905306	0.000639225210045
AURKAIP1	-0.000148196210688	0.00447710869384	0.00306459950424
AURKAPS1	0.00988401753489	0.0121460756538	0.00549297435328
AURKB	-0.00699488583891	-0.000854227794729	0.0017441431307
AUTS2	0.0153423314686	0.00544338926045	-0.00977884081057
AVEN	0.000405618400894	0.00374977183997	0.00697616156645
AVL9	0.00518607576046	0.00506539285109	0.0125938048733
AVP	0.00984204459039	-0.023932684508	0.00585649980663
AVPI1	0.00481321697526	0.00350013356255	0.0126563561035
AVPR2	0.00424183417544	0.00301153134765	-0.00229165370353
AXIN1	0.00789814260806	0.00599995894987	0.0046412727904
AXIN2	-0.0143058583051	0.0142312393864	-0.00574978042031
AXL	-0.0202023857864	-0.00995973762132	0.00428842370467
AXUD1	0.0146615276429	0.0123345156666	0.0296208948767
AYP1P1	0.000849435372235	0.00270531542339	0.0042991492982
AZI1	0.00252626861961	0.00301497442786	0.000789697553285
AZI2	-0.00754189450869	-0.00153271402446	-0.00197881925733
AZIN1	0.000841585652757	0.00257310181596	0.00218196880637
AZU1	-0.00989700684593	-0.0243558152091	-0.0224162987834
B2M	0.000611650549979	0.00169581456374	0.00301252301616
B3GALNT1	-0.00133692069986	0.000125920423989	0.00289152880314
B3GALNT2	0.00166804611986	0.00661174744507	-0.0110708593974
B3GALT4	-0.0192548103884	-0.000696585893497	0.0039887608326
B3GALT6	-0.00511636650698	0.00352437529726	-0.000982511979891
B3GALTL	0.00561420937736	0.0151027242646	0.004290837014
B3GAT1	0.00650450416641	0.00674267152242	0.00778908495231
B3GAT3	6.99200685128e-05	0.0106805412022	0.00925371993111
B3GNT1	-0.00686623243137	0.00268700537311	-0.013129646225
